tasks_loop.thisRepN,tasks_loop.thisTrialN,tasks_loop.thisN,tasks_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,define_tasks.started,define_tasks.stopped,parameters.started,parameters.stopped,select_task_and_match_pairs.started,select_task_and_match_pairs.stopped,show_match_pairs.started,instructions.started,key_resp.started,match1label.started,match2label.started,match3label.started,match1shape.started,match2shape.started,match3shape.started,show_match_pairs.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_block_count.started,init_block_count.stopped,increment_block_count.started,increment_block_count.stopped,define_trial_list.started,define_trial_list.stopped,decide_what_pair.started,decide_what_pair.stopped,fix.started,fixn.started,fixn.stopped,fix.stopped,show_a_pair.started,text_2.started,put_label.started,put_shape.started,response.started,show_a_pair.stopped,response.keys,response.rt,response.duration,eval.started,eval.stopped,feedback.started,text_4.started,feedback.stopped,write.started,task,block_count,match_1_label,match_1_shape,match_2_label,match_2_shape,match_3_label,match_3_shape,trial_index,trial_type,label,shape,response,rt,acc,write.stopped,text_4.stopped,rest.started,text.started,key_resp_2.started,rest.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,the_end.started,text_3.started,the_end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,21,0,21,0,16.412048200000754,,,,,,,,,,,,,,,,,,,,,,,,,,,16.398414700000103,16.399181200000385,16.39921990000039,16.412048200000754,16.611252400000012,16.595694800000274,16.59572509999998,16.611252400000012,16.611252400000012,16.611252400000012,16.611252400000012,16.662153799999942,n,0.04687980000016978,None,16.662918600000012,16.663474300000416,16.663498700000673,16.677875200000017,16.912078199999996,16.912109200000486,reward,1,£0,D.bmp,£50,O.bmp,£100,P.bmp,21,mismatch,£100,O.bmp,n,0.04687980000016978,1,16.91283790000034,16.92766860000029,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,0,0,0,0,22,0,22,0,16.92766860000029,,,,,,,,,,,,,,,,,,,,,,,,,,,16.913746600000195,16.91445939999994,16.91450800000075,16.92766860000029,17.143308000000616,17.1141903000007,17.1142389000006,17.143308000000616,17.143308000000616,17.143308000000616,17.143308000000616,17.24736110000049,m,0.09696610000082728,None,17.248635700000705,17.249517500000366,17.249559200000476,17.27675360000012,17.511706300000697,17.511758100000407,reward,1,£0,D.bmp,£50,O.bmp,£100,P.bmp,22,mismatch,£50,D.bmp,m,0.09696610000082728,0,17.512699700000667,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,0,0,0,0,23,0,23,0,17.52697950000038,,,,,,,,,,,,,,,,,,,,,,,,,,,17.513680800000657,17.514428000000407,17.51446550000037,17.52697950000038,17.74265430000014,17.711316300000362,17.711347800000112,17.74265430000014,17.74265430000014,17.74265430000014,17.74265430000014,17.810450100000708,n,0.05442330000005313,None,17.81120480000027,17.81166800000028,17.811691800000517,17.826505500000167,18.07617240000036,18.076199000000088,reward,1,£0,D.bmp,£50,O.bmp,£100,P.bmp,23,mismatch,£0,O.bmp,n,0.05442330000005313,1,18.076751999999942,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,0,0,0,0,24,0,24,0,18.092168800000763,,,,,,,,,,,,,,,,,,,,,,,,,,,18.07731380000041,18.07772280000063,18.07774470000004,18.092168800000763,18.30927370000063,18.278924799999913,18.27896680000049,18.30927370000063,18.30927370000063,18.30927370000063,18.30927370000063,19.02491100000043,m,0.7055963000002521,None,19.02533570000014,19.025606600000174,19.025618500000746,19.04056860000037,19.27564330000041,19.275678200000584,reward,1,£0,D.bmp,£50,O.bmp,£100,P.bmp,24,match1,£0,D.bmp,m,0.7055963000002521,1,19.276420500000313,19.29133030000048,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,0,0,0,0,25,0,25,0,19.29133030000048,,,,,,,,,,,,,,,,,,,,,,,,,,,19.27740040000026,19.2781358000002,19.278174000000035,19.29133030000048,19.490575900000294,19.47538160000022,19.475432700000056,19.490575900000294,19.490575900000294,19.490575900000294,19.490575900000294,19.62572369999998,n,0.12775699999929202,None,19.626793100000214,19.62747020000006,19.62750490000053,19.641446700000415,19.890057399999932,19.890075700000125,reward,1,£0,D.bmp,£50,O.bmp,£100,P.bmp,25,mismatch,£100,D.bmp,n,0.12775699999929202,1,19.890790299999935,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,0,0,0,0,26,0,26,0,19.90663980000045,,,,,,,,,,,,,,,,,,,,,,,,,,,19.891488900000695,19.892009200000757,19.892035400000168,19.90663980000045,20.106454800000392,20.09029940000073,20.09032230000048,20.106454800000392,20.106454800000392,20.106454800000392,20.106454800000392,20.192595400000755,m,0.077919500000462,None,20.193755500000407,20.194453500000236,20.194491500000368,20.2227268000006,20.457346700000016,20.45740400000068,reward,1,£0,D.bmp,£50,O.bmp,£100,P.bmp,26,mismatch,£100,O.bmp,m,0.077919500000462,0,20.458623500000613,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,0,0,0,0,27,0,27,0,20.472953400000733,,,,,,,,,,,,,,,,,,,,,,,,,,,20.459848800000145,20.460838400000284,20.460885000000417,20.472953400000733,20.68862480000007,20.657877000000553,20.657919900000707,20.68862480000007,20.68862480000007,20.68862480000007,20.68862480000007,20.739963400000306,n,0.0463129999998273,None,20.740489499999967,20.740856200000053,20.740872700000182,20.755040300000474,20.991399000000456,20.991430500000206,reward,1,£0,D.bmp,£50,O.bmp,£100,P.bmp,27,mismatch,£50,D.bmp,n,0.0463129999998273,1,20.992468800000097,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,0,0,0,0,28,0,28,0,21.00605700000051,,,,,,,,,,,,,,,,,,,,,,,,,,,20.993556200000057,20.994373200000155,20.994415300000583,21.00605700000051,21.205074100000274,21.19026860000031,21.190297699999974,21.205074100000274,21.205074100000274,21.205074100000274,21.205074100000274,21.289271000000554,m,0.07433880000007775,None,21.289908700000524,21.29034910000064,21.2903694000006,21.304569599999923,21.538947000000007,21.538970399999926,reward,1,£0,D.bmp,£50,O.bmp,£100,P.bmp,28,mismatch,£50,D.bmp,m,0.07433880000007775,0,21.53945780000049,21.554399500000727,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,0,0,0,0,29,0,29,0,21.554399500000727,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5400853000001,21.540522400000555,21.54054520000045,21.554399500000727,21.754879099999926,21.73905300000024,21.73908300000039,21.754879099999926,21.754879099999926,21.754879099999926,21.754879099999926,21.821517800000038,n,0.050578999999743246,None,21.82213210000009,21.822526700000708,21.82254610000018,21.837312500000735,22.07105800000045,22.071079199999986,reward,1,£0,D.bmp,£50,O.bmp,£100,P.bmp,29,match3,£100,P.bmp,n,0.050578999999743246,0,22.07155540000076,22.086951000000226,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,0,0,0,0,23.035714600000574,,,,,,,,,,,,,,,,,,,,,,,23.02191800000037,23.022404800000004,23.022428500000387,23.02295680000043,23.023978199999874,23.024468999999954,23.02449330000036,23.035714600000574,23.23654280000028,23.22168640000018,23.22172750000027,23.23654280000028,23.23654280000028,23.23654280000028,23.23654280000028,23.321476000000075,m,0.06883060000018304,None,23.32310150000012,23.32391749999988,23.323955600000772,23.35250090000045,23.585161300000436,23.585179000000608,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,0,match3,£100,P.bmp,m,0.06883060000018304,1,23.58582100000058,,22.071717900000294,22.086951000000226,22.086951000000226,23.02085580000039,space,0.9247652000003654,None,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,1,0,1,0,23.60198280000077,,,,,,,,,,,,,,,,,,,,,,,,,,,23.58644060000006,23.586891599999944,23.586914500000603,23.60198280000077,23.802714800000103,23.787461700000677,23.787503700000343,23.802714800000103,23.802714800000103,23.802714800000103,23.802714800000103,24.22089230000074,n,0.4048269999993863,None,24.222288100000696,24.223163000000568,24.2232096000007,24.250875800000358,24.484799400000156,24.484824600000138,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,1,match3,£100,P.bmp,n,0.4048269999993863,0,24.485733500000606,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,2,0,2,0,24.501451800000723,,,,,,,,,,,,,,,,,,,,,,,,,,,24.486699200000658,24.48737930000061,24.487414199999876,24.501451800000723,24.717738100000133,24.68568420000065,24.68572210000002,24.717738100000133,24.717738100000133,24.717738100000133,24.717738100000133,25.100675700000465,m,0.3701041999993322,None,25.101266200000282,25.101647600000433,25.10166610000033,25.1174402000006,25.35096909999993,25.350999199999933,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,2,match2,£50,O.bmp,m,0.3701041999993322,1,25.35168650000014,25.366513100000702,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,3,0,3,0,25.366513100000702,,,,,,,,,,,,,,,,,,,,,,,,,,,25.352534100000412,25.353135100000145,25.353166500000043,25.366513100000702,25.581731799999943,25.553050900000017,25.553099900000234,25.581731799999943,25.581731799999943,25.581731799999943,25.581731799999943,25.835020200000145,m,0.24538719999964087,None,25.836028700000497,25.83666859999994,25.83670340000026,25.84971029999997,26.083289900000636,26.083318500000132,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,3,mismatch,£0,P.bmp,m,0.24538719999964087,0,26.083931099999973,26.098794000000453,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,4,0,4,0,26.098794000000453,,,,,,,,,,,,,,,,,,,,,,,,,,,26.084722800000236,26.085313999999926,26.08534370000052,26.098794000000453,26.31508290000056,26.28380820000075,26.283845400000246,26.31508290000056,26.31508290000056,26.31508290000056,26.31508290000056,26.434831900000063,m,0.10711590000028082,None,26.435975899999903,26.43669780000073,26.436734900000374,26.46447850000004,26.698944100000517,26.698971900000288,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,4,match2,£50,O.bmp,m,0.10711590000028082,1,26.699820400000135,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,5,0,5,0,26.716706500000328,,,,,,,,,,,,,,,,,,,,,,,,,,,26.700752499999908,26.701443599999948,26.7014779000001,26.716706500000328,,26.91611600000033,26.916156400000546,26.947079500000655,26.947079500000655,26.947079500000655,26.947079500000655,26.99863820000064,m,0.04063389999919309,None,26.99945410000055,26.999969299999975,26.999994800000422,27.013642300000356,27.24886620000052,27.24890039999991,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,5,mismatch,£0,O.bmp,m,0.04063389999919309,0,27.249600900000587,27.265071900000294,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,6,0,6,0,27.265071900000294,,,,,,,,,,,,,,,,,,,,,,,,,,,27.250579800000196,27.25130630000058,27.251343500000075,27.265071900000294,,27.46475670000018,27.464787300000353,27.4967972000004,27.4967972000004,27.4967972000004,27.4967972000004,27.533501500000057,m,0.03177109999978711,None,27.53484759999992,27.535514300000614,27.535543599999983,27.546863700000358,27.780996000000414,27.78102029999991,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,6,match3,£100,P.bmp,m,0.03177109999978711,1,27.781539900000098,27.79621120000047,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,7,0,7,0,27.79621120000047,,,,,,,,,,,,,,,,,,,,,,,,,,,27.782214200000453,27.78282660000059,27.78285219999998,27.79621120000047,28.01231220000045,27.983299800000168,27.98334740000064,28.01231220000045,28.01231220000045,28.01231220000045,28.01231220000045,28.063440900000387,m,0.04571849999956612,None,28.063988900000368,28.064333300000726,28.06435010000041,28.07907670000077,28.313578700000107,28.31361090000064,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,7,mismatch,£50,P.bmp,m,0.04571849999956612,0,28.314409200000227,28.329411400000026,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,8,0,8,0,28.329411400000026,,,,,,,,,,,,,,,,,,,,,,,,,,,28.315329400000337,28.31600789999993,28.316042700000253,28.329411400000026,,28.52856100000008,28.528577600000062,28.545518700000684,28.545518700000684,28.545518700000684,28.545518700000684,28.63191319999987,m,0.06864450000011857,None,28.633213800000703,28.634013900000355,28.634071000000404,28.661982000000535,28.896166200000152,28.896192000000156,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,8,match3,£100,P.bmp,m,0.06864450000011857,1,28.896990799999912,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,9,0,9,0,28.912409800000205,,,,,,,,,,,,,,,,,,,,,,,,,,,28.89785329999995,28.898524300000645,28.898556400000416,28.912409800000205,29.11153640000066,29.09609520000049,29.096124800000325,29.11153640000066,29.11153640000066,29.11153640000066,29.11153640000066,29.12857239999994,m,0.004021600000669423,None,29.12909690000015,29.12942270000076,29.129445500000656,29.14432029999989,29.380475200000546,29.380516400000488,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,9,mismatch,£0,O.bmp,m,0.004021600000669423,0,29.381522300000142,29.39477800000077,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,10,0,10,0,29.39477800000077,,,,,,,,,,,,,,,,,,,,,,,,,,,29.38277300000027,29.383631000000605,29.383677900000293,29.39477800000077,29.61022740000044,29.581793199999993,29.58184800000072,29.61022740000044,29.61022740000044,29.61022740000044,29.61022740000044,29.64511660000062,m,0.020605099999556842,None,29.64588989999993,29.64638130000003,29.64640529999997,29.66053430000011,29.895113300000048,29.8951433000002,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,10,mismatch,£50,D.bmp,m,0.020605099999556842,0,29.895804100000532,29.91013810000004,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,11,0,11,0,29.91013810000004,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89666650000072,29.89724910000041,29.89728120000018,29.91013810000004,30.110494800000197,30.09448969999994,30.094515000000683,30.110494800000197,30.110494800000197,30.110494800000197,30.110494800000197,30.17849340000066,m,0.05706019999979617,None,30.179484700000103,30.180128500000137,30.18016080000052,30.19307000000026,30.428216300000713,30.428248900000654,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,11,match2,£50,O.bmp,m,0.05706019999979617,1,30.428988000000572,30.44338610000068,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,12,0,12,0,30.44338610000068,,,,,,,,,,,,,,,,,,,,,,,,,,,30.429919100000006,30.43064570000024,30.43068040000071,30.44338610000068,30.643118200000572,30.62758010000016,30.62760849999995,30.643118200000572,30.643118200000572,30.643118200000572,30.643118200000572,30.67848110000068,m,0.025011300000187475,None,30.67963090000012,30.680384600000252,30.680422800000088,30.709470499999952,30.943931200000407,30.94398799999999,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,12,mismatch,£50,P.bmp,m,0.025011300000187475,0,30.945199499999944,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,13,0,13,0,30.960266300000512,,,,,,,,,,,,,,,,,,,,,,,,,,,30.94644640000024,30.947367900000245,30.94741470000008,30.960266300000512,,31.159439300000486,31.159463700000742,31.191569399999935,31.191569399999935,31.191569399999935,31.191569399999935,31.66089749999992,m,0.4613677000006646,None,31.662049300000035,31.662731299999905,31.66276900000048,31.691048000000592,31.926404200000434,31.92644569999993,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,13,match1,£0,D.bmp,m,0.4613677000006646,1,31.92772260000038,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,14,0,14,0,31.942522600000302,,,,,,,,,,,,,,,,,,,,,,,,,,,31.929112600000735,31.93008700000064,31.93013990000054,31.942522600000302,,32.14070250000077,32.14072120000037,32.15708489999997,32.15708489999997,32.15708489999997,32.15708489999997,32.208569700000226,m,0.03800830000000133,None,32.209376600000724,32.209935900000346,32.209962500000074,32.22400270000071,32.457124500000646,32.4571420000002,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,14,mismatch,£0,O.bmp,m,0.03800830000000133,0,32.457541600000695,32.47303069999998,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,15,0,15,0,32.47303069999998,,,,,,,,,,,,,,,,,,,,,,,,,,,32.45804270000008,32.45839700000033,32.458413199999995,32.47303069999998,32.67318240000077,32.657470699999976,32.65750939999998,32.67318240000077,32.67318240000077,32.67318240000077,32.67318240000077,32.72471709999991,m,0.035412799999903655,None,32.72551300000032,32.72606050000013,32.726085799999964,32.74007700000038,32.97339420000026,32.97341360000064,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,15,mismatch,£0,P.bmp,m,0.035412799999903655,0,32.9738253000005,32.98924100000022,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,16,0,16,0,32.98924100000022,,,,,,,,,,,,,,,,,,,,,,,,,,,32.97435930000029,32.97482390000005,32.97484320000058,32.98924100000022,33.1903413,33.17362400000002,33.173651099999915,33.1903413,33.1903413,33.1903413,33.1903413,33.64116590000049,m,0.4361664000007295,None,33.64203110000017,33.64259240000047,33.64261960000022,33.65547030000016,33.8906692999999,33.89070720000018,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,16,mismatch,£100,O.bmp,m,0.4361664000007295,0,33.89152400000057,33.90515630000027,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,17,0,17,0,33.90515630000027,,,,,,,,,,,,,,,,,,,,,,,,,,,33.89263570000003,33.89345940000021,33.893500800000766,33.90515630000027,34.10486900000069,34.089600000000246,34.08962360000078,34.10486900000069,34.10486900000069,34.10486900000069,34.10486900000069,34.13964510000005,m,0.021402299999863317,None,34.1403835000001,34.140855000000556,34.14088290000018,34.15503390000049,34.39050180000049,34.39054450000003,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,17,mismatch,£50,D.bmp,m,0.021402299999863317,0,34.39156770000045,34.40528059999997,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,18,0,18,0,34.40528059999997,,,,,,,,,,,,,,,,,,,,,,,,,,,34.39279960000022,34.39366860000064,34.39373710000018,34.40528059999997,34.620397000000594,34.591610200000105,34.591657300000406,34.620397000000594,34.620397000000594,34.620397000000594,34.620397000000594,34.63890750000064,m,0.008794499999567051,None,34.639568900000086,34.64000770000075,34.640028200000415,34.654421600000205,34.88937950000036,34.88942230000066,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,18,mismatch,£100,O.bmp,m,0.008794499999567051,0,34.89037300000018,34.904828100000486,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,19,0,19,0,34.904828100000486,,,,,,,,,,,,,,,,,,,,,,,,,,,34.89156820000062,34.89246920000005,34.89251570000033,34.904828100000486,,35.104609100000744,35.10463400000026,35.13696440000058,35.13696440000058,35.13696440000058,35.13696440000058,35.570932300000095,m,0.4238301000004867,None,35.57168720000027,35.57217480000054,35.57219870000063,35.586131600000044,35.82333060000019,35.82338840000011,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,19,mismatch,£50,P.bmp,m,0.4238301000004867,0,35.824717400000736,35.8368859000002,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,20,0,20,0,35.8368859000002,,,,,,,,,,,,,,,,,,,,,,,,,,,35.82622910000009,35.8269764000006,35.82701420000012,35.8368859000002,36.05158060000031,36.022584400000596,36.02264070000001,36.05158060000031,36.05158060000031,36.05158060000031,36.05158060000031,36.15328630000022,m,0.09094209999966552,None,36.15399340000022,36.154525800000556,36.1545485000006,36.16834220000055,36.405573100000765,36.40565240000069,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,20,mismatch,£100,D.bmp,m,0.09094209999966552,0,36.40704050000022,36.419068200000766,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,21,0,21,0,36.419068200000766,,,,,,,,,,,,,,,,,,,,,,,,,,,36.40868219999993,36.40966019999996,36.40969750000022,36.419068200000766,36.61806350000006,36.602330300000176,36.60235250000005,36.61806350000006,36.61806350000006,36.61806350000006,36.61806350000006,36.65215720000015,m,0.02674380000007659,None,36.652721600000405,36.653121600000304,36.65313940000033,36.66772590000073,36.90415910000047,36.90420180000001,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,21,match3,£100,P.bmp,m,0.02674380000007659,1,36.90564170000016,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,22,0,22,0,36.91977250000036,,,,,,,,,,,,,,,,,,,,,,,,,,,36.90733,36.90868649999993,36.908750900000086,36.91977250000036,,37.11724430000049,37.11726210000052,37.13384120000046,37.13384120000046,37.13384120000046,37.13384120000046,37.60169450000012,m,0.45176529999935156,None,37.6024879000006,37.60296070000004,37.60298650000004,37.617084100000284,37.852471300000616,37.852513400000134,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,22,match1,£0,D.bmp,m,0.45176529999935156,1,37.85343940000075,37.868209500000376,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,23,0,23,0,37.868209500000376,,,,,,,,,,,,,,,,,,,,,,,,,,,37.85462869999992,37.85548550000021,37.85553230000005,37.868209500000376,,38.06753420000041,38.067563300000074,38.09982420000051,38.09982420000051,38.09982420000051,38.09982420000051,38.43421860000035,m,0.3177310999999463,None,38.435149200000524,38.43574250000074,38.435772000000725,38.44936740000048,38.68365900000026,38.68368470000041,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,23,match2,£50,O.bmp,m,0.3177310999999463,1,38.68423359999997,38.69909009999992,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,24,0,24,0,38.69909009999992,,,,,,,,,,,,,,,,,,,,,,,,,,,38.684923400000116,38.68549580000035,38.68552140000065,38.69909009999992,38.89882810000017,38.88264570000047,38.88266999999996,38.89882810000017,38.89882810000017,38.89882810000017,38.89882810000017,39.416585800000576,m,0.5150158999995256,None,39.4173866000001,39.417939700000716,39.41796550000072,39.43119139999999,39.66460619999998,39.664629900000364,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,24,match1,£0,D.bmp,m,0.5150158999995256,1,39.66513610000038,39.680834499999946,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,25,0,25,0,39.680834499999946,,,,,,,,,,,,,,,,,,,,,,,,,,,39.665774000000056,39.66627510000035,39.66629920000014,39.680834499999946,39.88047590000042,39.865423199999896,39.865455699999984,39.88047590000042,39.88047590000042,39.88047590000042,39.88047590000042,40.24814930000048,m,0.35681900000054156,None,40.248810900000535,40.249177200000304,40.24919769999997,40.26350150000053,40.49938530000054,40.49943440000061,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,25,mismatch,£50,D.bmp,m,0.35681900000054156,0,40.50048480000078,40.51358110000001,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,26,0,26,0,40.51358110000001,,,,,,,,,,,,,,,,,,,,,,,,,,,40.50189430000046,40.50274460000037,40.50277890000052,40.51358110000001,40.72901700000057,40.698582900000474,40.69862540000031,40.72901700000057,40.72901700000057,40.72901700000057,40.72901700000057,40.980431700000736,m,0.24505320000025677,None,40.9811466000001,40.9816079000002,40.98163050000039,40.99572680000074,41.22954170000048,41.229562200000146,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,26,match1,£0,D.bmp,m,0.24505320000025677,1,41.22997840000062,41.244969800000035,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
