pairs.thisRepN,pairs.thisTrialN,pairs.thisN,pairs.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,initialisation.started,initialisation.stopped,set_match_pair.started,set_match_pair.stopped,learn_me.started,message_to_pp.started,text_label.started,image_shape.started,dismiss_learn.started,learn_me.stopped,dismiss_learn.keys,dismiss_learn.rt,dismiss_learn.duration,set_counters.started,set_counters.stopped,set_trial_type_list.started,set_trial_type_list.stopped,increment_trial_count.started,increment_trial_count.stopped,choose_mismatch_pair.started,match_label,match_shape,mismatch_label,mismatch_shape,choose_mismatch_pair.stopped,choose_trial_type.started,trial_type,trial_count,trial_label,trial_shape,choose_trial_type.stopped,fix_cross.started,text_4.started,text_4.stopped,fix_cross.stopped,put.started,put_label.started,put_shape.started,trial_response.started,debug_put.started,put.stopped,trial_response.keys,trial_response.rt,trial_response.duration,eval.started,acc,eval.stopped,rest_period.started,take_rest.started,rest_period_kb.started,rest_period.stopped,rest_period_kb.keys,rest_period_kb.rt,rest_period_kb.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,1,0,1,0,18,0,18,0,30.815903600000183,,,,,,,,,,,,,,,,,,,30.792069099999935,30.79304050000019,30.793091099999856,air,T.bmp,air,C.bmp,30.794155900000078,30.79420560000017,mismatch,18,air,C.bmp,30.795203499999843,30.795254199999818,30.815903600000183,,30.89957830000003,30.899601800000255,30.932129199999963,30.932129199999963,30.932129199999963,30.932129199999963,30.967856600000232,m,0.029522199999973964,None,30.96942050000007,0,30.96998080000003,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,19,0,19,0,30.982751500000177,,,,,,,,,,,,,,,,,,,30.970951199999945,30.971535199999835,30.97156300000006,air,T.bmp,sky,T.bmp,30.972156499999983,30.972184300000208,match,19,air,T.bmp,30.972789100000227,30.97281729999986,30.982751500000177,31.08234930000026,31.06688239999994,31.066940799999884,31.08234930000026,31.08234930000026,31.08234930000026,31.08234930000026,31.13397040000018,m,0.050068000000010215,None,31.135291399999915,1,31.135920199999873,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,20,0,20,0,31.14888370000017,,,,,,,,,,,,,,,,,,,31.13687889999983,31.137455600000067,31.137487399999827,air,T.bmp,earth,C.bmp,31.13809050000009,31.138118400000167,mismatch,20,earth,C.bmp,31.13871909999989,31.13874739999983,31.14888370000017,31.28163900000027,31.234102500000063,31.234148900000037,31.28163900000027,31.28163900000027,31.28163900000027,31.28163900000027,31.317277300000114,m,0.025703999999677762,None,31.31859230000009,0,31.319191200000205,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,21,0,21,0,31.331962700000076,,,,,,,,,,,,,,,,,,,31.320135200000095,31.32071189999988,31.320739700000104,air,T.bmp,earth,S.bmp,31.321348500000113,31.321376599999894,match,21,air,T.bmp,31.321946200000184,31.321974699999828,31.331962700000076,31.46525079999992,31.418116499999996,31.418165000000045,31.46525079999992,31.46525079999992,31.46525079999992,31.46525079999992,31.503331200000048,m,0.029313600000023143,None,31.50571630000013,1,31.50679530000025,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,22,0,22,0,31.531878199999937,,,,,,,,,,,,,,,,,,,31.508575400000154,31.50958219999984,31.50963159999992,air,T.bmp,earth,C.bmp,31.510844400000224,31.51092830000016,mismatch,22,earth,C.bmp,31.512028799999825,31.51208110000016,31.531878199999937,,31.6162918,31.616349700000228,31.665408599999864,31.665408599999864,31.665408599999864,31.665408599999864,31.685748299999887,m,0.016818399999920075,None,31.68812190000017,0,31.689178900000115,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,23,0,23,0,31.7148416,,,,,,,,,,,,,,,,,,,31.690897699999823,31.69197290000011,31.69205060000013,air,T.bmp,sky,S.bmp,31.693123300000025,31.69317430000001,mismatch,23,sky,S.bmp,31.694192400000247,31.694244400000116,31.7148416,,31.798671699999886,31.798696700000164,31.830915200000163,31.830915200000163,31.830915200000163,31.830915200000163,31.883231899999828,m,0.0384582000001501,None,31.88473019999992,0,31.885423100000025,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,24,0,24,0,31.898259699999926,,,,,,,,,,,,,,,,,,,31.886579099999835,31.887243600000147,31.88727689999996,air,T.bmp,earth,S.bmp,31.887972999999874,31.888005899999825,mismatch,24,earth,S.bmp,31.88877219999995,31.888817300000028,31.898259699999926,32.01413450000018,31.982802399999855,31.98284960000001,32.01413450000018,32.01413450000018,32.01413450000018,32.01413450000018,32.049570700000004,m,0.02881329999991067,None,32.05109810000022,0,32.051775100000214,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,25,0,25,0,32.06471120000015,,,,,,,,,,,,,,,,,,,32.0529047,32.05358149999984,32.053614299999936,air,T.bmp,earth,C.bmp,32.05431439999984,32.0543474000001,mismatch,25,earth,C.bmp,32.055078400000184,32.05511119999983,32.06471120000015,32.181828700000096,32.150006700000176,32.150055000000066,32.181828700000096,32.181828700000096,32.181828700000096,32.181828700000096,32.24962259999984,m,0.05453589999979158,None,32.25103820000004,0,32.251630600000226,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,26,0,26,0,32.26431400000001,,,,,,,,,,,,,,,,,,,32.25269329999992,32.25331529999994,32.25334509999993,air,T.bmp,sky,C.bmp,32.25399819999984,32.25404660000004,mismatch,26,sky,C.bmp,32.254708200000096,32.25473899999997,32.26431400000001,32.38047790000019,32.34857490000013,32.34860359999993,32.38047790000019,32.38047790000019,32.38047790000019,32.38047790000019,32.432274600000255,m,0.04006780000008803,None,32.43356180000001,0,32.43422869999995,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,27,0,27,0,32.447374899999886,,,,,,,,,,,,,,,,,,,32.43518170000016,32.43577069999992,32.43579809999983,air,T.bmp,earth,C.bmp,32.436401599999954,32.43642970000019,mismatch,27,earth,C.bmp,32.43701830000009,32.43704609999986,32.447374899999886,32.563561200000095,32.531359000000066,32.5313857000001,32.563561200000095,32.563561200000095,32.563561200000095,32.563561200000095,32.59918289999996,m,0.02220630000010715,None,32.60052829999995,0,32.60114569999996,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,28,0,28,0,32.61423689999992,,,,,,,,,,,,,,,,,,,32.60213139999996,32.60272050000003,32.60274849999996,air,T.bmp,sky,C.bmp,32.60338009999987,32.6034082000001,mismatch,28,sky,C.bmp,32.60407260000011,32.60410110000021,32.61423689999992,32.729742200000146,32.698233699999946,32.6982622999999,32.729742200000146,32.729742200000146,32.729742200000146,32.729742200000146,32.7815885,m,0.040270500000133325,None,32.78290169999991,0,32.783436000000165,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,29,0,29,0,32.79743800000006,,,,,,,,,,,,,,,,,,,32.78440920000003,32.785016899999846,32.78504460000022,air,T.bmp,sky,S.bmp,32.78563870000016,32.78566660000024,mismatch,29,sky,S.bmp,32.78634779999993,32.78637579999986,32.79743800000006,32.913921800000026,32.8820897999999,32.88212419999991,32.913921800000026,32.913921800000026,32.913921800000026,32.913921800000026,32.96635389999983,m,0.03528050000022631,None,32.9680542000001,0,32.96881459999986,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,30,0,30,0,32.9805738,,,,,,,,,,,,,,,,,,,32.97007789999998,32.97082330000012,32.97085849999985,air,T.bmp,air,S.bmp,32.971607100000256,32.971643100000165,mismatch,30,air,S.bmp,32.97239119999995,32.972427700000026,32.9805738,33.096250000000055,33.06524500000023,33.065280899999834,33.096250000000055,33.096250000000055,33.096250000000055,33.096250000000055,33.148631300000034,m,0.03969629999983226,None,33.1499374,0,33.15055789999997,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,31,0,31,0,33.16277480000008,,,,,,,,,,,,,,,,,,,33.15150110000013,33.152099400000225,33.15213700000004,air,T.bmp,sky,S.bmp,33.15273879999995,33.15276679999988,mismatch,31,sky,S.bmp,33.15337290000025,33.15340079999987,33.16277480000008,33.27906780000012,33.2471759,33.24720389999993,33.27906780000012,33.27906780000012,33.27906780000012,33.27906780000012,33.330830400000195,m,0.03476349999982631,None,33.33212300000014,0,33.33281130000023,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,32,0,32,0,33.34615699999995,,,,,,,,,,,,,,,,,,,33.33376150000004,33.33435959999997,33.33438699999988,air,T.bmp,sky,S.bmp,33.334980200000246,33.33500809999987,mismatch,32,sky,S.bmp,33.3356103000001,33.33563860000004,33.34615699999995,33.46213339999986,33.4308245000002,33.43085259999998,33.46213339999986,33.46213339999986,33.46213339999986,33.46213339999986,33.530821899999864,m,0.05319469999994908,None,33.532124100000146,0,33.53270999999995,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,33,0,33,0,33.54619180000009,,,,,,,,,,,,,,,,,,,33.53366520000009,33.534254000000146,33.534281700000065,air,T.bmp,air,S.bmp,33.53488319999997,33.5349111999999,mismatch,33,air,S.bmp,33.535529000000224,33.53555719999986,33.54619180000009,33.662040499999875,33.63093000000026,33.6309655,33.662040499999875,33.662040499999875,33.662040499999875,33.662040499999875,33.71418730000005,m,0.0429415999997218,None,33.715502000000015,0,33.7160643000002,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,34,0,34,0,33.72944270000016,,,,,,,,,,,,,,,,,,,33.717084800000066,33.717672799999946,33.71770030000016,air,T.bmp,air,S.bmp,33.718306700000085,33.718334700000014,match,34,air,T.bmp,33.71897919999992,33.71900740000001,33.72944270000016,33.82870009999988,33.813695199999984,33.813723499999924,33.82870009999988,33.82870009999988,33.82870009999988,33.82870009999988,33.89715810000007,m,0.05858279999984006,None,33.89845130000003,1,33.899111000000175,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,35,0,35,0,33.912383599999885,,,,,,,,,,,,,,,,,,,33.90005960000008,33.90065159999995,33.90067880000015,air,T.bmp,earth,S.bmp,33.901277400000254,33.901305500000035,mismatch,35,earth,S.bmp,33.9019174,33.90194569999994,33.912383599999885,34.02793969999993,33.99682419999999,33.996850800000175,34.02793969999993,34.02793969999993,34.02793969999993,34.02793969999993,34.08054500000026,m,0.051067699999748584,None,34.08184029999984,0,34.08243390000007,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,36,0,36,0,34.09561789999998,,,,,,,,,,,,,,,,,,,34.08338679999997,34.08396549999998,34.083993400000054,air,T.bmp,earth,T.bmp,34.08470100000022,34.084729199999856,match,36,air,T.bmp,34.085301900000104,34.08532960000002,34.09561789999998,34.211206400000265,34.17917059999991,34.17919729999994,34.211206400000265,34.211206400000265,34.211206400000265,34.211206400000265,34.26408089999995,m,0.049775599999975384,None,34.265708899999936,1,34.26643109999986,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,37,0,37,0,34.27864750000026,,,,,,,,,,,,,,,,,,,34.26766720000023,34.268419300000005,34.26845400000002,air,T.bmp,air,S.bmp,34.2692035,34.26923960000022,mismatch,37,air,S.bmp,34.26996099999997,34.269997299999886,34.27864750000026,34.394526099999894,34.363270100000136,34.36330670000007,34.394526099999894,34.394526099999894,34.394526099999894,34.394526099999894,34.46347990000004,m,0.0517558999999892,None,34.465200000000095,0,34.465906899999936,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,38,0,38,0,34.480125900000075,,,,,,,,,,,,,,,,,,,34.46720349999987,34.46789960000024,34.467935300000136,air,T.bmp,earth,S.bmp,34.468671000000086,34.468706499999826,mismatch,38,earth,S.bmp,34.469426099999964,34.46946209999987,34.480125900000075,,34.577713700000004,34.577734599999985,34.610923000000184,34.610923000000184,34.610923000000184,34.610923000000184,34.62902179999992,m,0.011209099999632599,None,34.630305600000156,0,34.63089130000026,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,39,0,39,0,34.64446369999996,,,,,,,,,,,,,,,,,,,34.63182670000015,34.63239539999995,34.632422700000006,air,T.bmp,air,C.bmp,34.63305420000006,34.63308280000001,mismatch,39,air,C.bmp,34.633673700000145,34.63370220000024,34.64446369999996,34.76051749999988,34.72888030000013,34.728910299999825,34.76051749999988,34.76051749999988,34.76051749999988,34.76051749999988,34.81241490000002,m,0.045391099999960716,None,34.81371219999983,0,34.81430349999982,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,40,0,40,0,34.82758039999999,,,,,,,,,,,,,,,,,,,34.81524160000026,34.81581559999995,34.81584290000001,air,T.bmp,air,C.bmp,34.816537400000016,34.81656520000024,match,40,air,T.bmp,34.817139300000235,34.81716770000003,34.82758039999999,34.94388519999984,34.91339100000005,34.91344280000021,34.94388519999984,34.94388519999984,34.94388519999984,34.94388519999984,34.996652899999845,m,0.049042500000268774,None,34.998178299999836,1,34.99897520000013,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,41,0,41,0,35.0111909000002,,,,,,,,,,,,,,,,,,,35.00010269999984,35.00086680000004,35.00089900000012,air,T.bmp,sky,S.bmp,35.00159960000019,35.00163250000014,match,41,air,T.bmp,35.002329700000246,35.00236330000007,35.0111909000002,35.12692740000011,35.09511359999988,35.095146900000145,35.12692740000011,35.12692740000011,35.12692740000011,35.12692740000011,35.19611739999982,m,0.05740669999977399,None,35.19764750000013,1,35.19845250000026,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,42,0,42,0,35.210870200000045,,,,,,,,,,,,,,,,,,,35.19956809999985,35.200250400000186,35.20028330000014,air,T.bmp,air,S.bmp,35.20108019999998,35.20111330000009,mismatch,42,air,S.bmp,35.20180519999985,35.20183820000011,35.210870200000045,35.32675139999992,35.29497010000023,35.295001800000136,35.32675139999992,35.32675139999992,35.32675139999992,35.32675139999992,35.378492800000004,m,0.04694820000031541,None,35.37983710000026,0,35.380428100000245,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,43,0,43,0,35.39353119999987,,,,,,,,,,,,,,,,,,,35.38139170000022,35.38200659999984,35.38203449999992,air,T.bmp,air,S.bmp,35.3827452999999,35.382773499999985,mismatch,43,air,S.bmp,35.383369799999855,35.38339790000009,35.39353119999987,35.49325230000022,35.47780700000021,35.47783449999997,35.49325230000022,35.49325230000022,35.49325230000022,35.49325230000022,35.578315700000076,m,0.07811609999998836,None,35.57964140000013,0,35.58023719999983,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,44,0,44,0,35.59320590000016,,,,,,,,,,,,,,,,,,,35.58118330000025,35.58177509999996,35.58180309999989,air,T.bmp,air,S.bmp,35.58250080000016,35.58252930000026,match,44,air,T.bmp,35.5831189999999,35.583146999999826,35.59320590000016,35.69323480000003,35.67751780000026,35.67754500000001,35.69323480000003,35.69323480000003,35.69323480000003,35.69323480000003,35.761154499999975,m,0.06424359999982698,None,35.76248859999987,1,35.763063800000054,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,45,0,45,0,35.776092900000094,,,,,,,,,,,,,,,,,,,35.764032399999905,35.76457250000021,35.764600299999984,air,T.bmp,earth,T.bmp,35.76518410000017,35.76521249999996,mismatch,45,earth,T.bmp,35.76578550000022,35.76581350000015,35.776092900000094,35.89243260000012,35.86029589999998,35.86033619999989,35.89243260000012,35.89243260000012,35.89243260000012,35.89243260000012,35.960783699999865,m,0.05267210000010891,None,35.962093500000265,0,35.96268539999983,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,46,0,46,0,35.975727200000165,,,,,,,,,,,,,,,,,,,35.963657499999954,35.96423790000017,35.96426539999993,air,T.bmp,air,C.bmp,35.964876600000025,35.964905100000124,mismatch,46,air,C.bmp,35.965509799999836,35.96553769999991,35.975727200000165,36.09217149999995,36.060575399999834,36.06060370000023,36.09217149999995,36.09217149999995,36.09217149999995,36.09217149999995,36.14386079999986,m,0.04282740000007834,None,36.14518380000027,0,36.14589269999988,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,47,0,47,0,36.15934040000002,,,,,,,,,,,,,,,,,,,36.14685490000011,36.147445399999924,36.14747249999982,air,T.bmp,earth,T.bmp,36.1480732,36.14810119999993,match,47,air,T.bmp,36.14869110000018,36.14871940000012,36.15934040000002,36.25911020000012,36.24339310000005,36.24342149999984,36.25911020000012,36.25911020000012,36.25911020000012,36.25911020000012,36.34369719999995,m,0.07159319999982472,None,36.344986399999925,1,36.34559709999985,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,48,0,48,0,36.35879860000023,,,,,,,,,,,,,,,,,,,36.34656670000004,36.34716079999998,36.34719949999999,air,T.bmp,earth,C.bmp,36.34787619999997,36.34790440000006,match,48,air,T.bmp,36.3485083999999,36.34853650000014,36.35879860000023,36.459030099999836,36.44292180000002,36.44294940000009,36.459030099999836,36.459030099999836,36.459030099999836,36.459030099999836,36.52628619999996,m,0.06244539999988774,None,36.52729750000026,1,36.52775569999994,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,49,0,49,0,36.541674200000216,,,,,,,,,,,,,,,,,,,36.528546200000164,36.528979400000026,36.52900090000003,air,T.bmp,earth,C.bmp,36.52948379999998,36.52950580000015,match,49,air,T.bmp,36.52995550000014,36.52997719999985,36.541674200000216,36.64199370000006,36.626142600000094,36.62617080000018,36.64199370000006,36.64199370000006,36.64199370000006,36.64199370000006,36.724973299999874,m,0.07457119999980932,None,36.725582699999904,1,36.725856999999905,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,50,0,50,0,36.74150450000025,,,,,,,,,,,,,,,,,,,36.72643599999992,36.72671410000021,36.726729200000136,air,T.bmp,sky,C.bmp,36.726988899999924,36.72700050000003,match,50,air,T.bmp,36.72726199999988,36.72727459999987,36.74150450000025,36.85735939999995,36.82600300000013,36.82603139999992,36.85735939999995,36.85735939999995,36.85735939999995,36.85735939999995,36.92473199999995,m,0.06067639999992025,None,36.925314399999934,1,36.925573200000144,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,51,0,51,0,36.941184799999974,,,,,,,,,,,,,,,,,,,36.92622540000002,36.92651010000009,36.926521800000046,air,T.bmp,earth,C.bmp,36.92678220000016,36.92679390000012,match,51,air,T.bmp,36.92704219999996,36.92705950000027,36.941184799999974,37.04138899999998,37.025458399999934,37.02548549999983,37.04138899999998,37.04138899999998,37.04138899999998,37.04138899999998,37.40988319999997,m,0.3605757000000267,None,37.41143460000012,1,37.41211079999994,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,52,0,52,0,37.42415560000018,,,,,,,,,,,,,,,,,,,37.41306190000023,37.41364440000007,37.41367219999984,air,T.bmp,air,C.bmp,37.41429120000021,37.41431909999983,mismatch,52,air,C.bmp,37.41490990000011,37.41493799999989,37.42415560000018,37.54013369999984,37.50807910000003,37.50810619999993,37.54013369999984,37.54013369999984,37.54013369999984,37.54013369999984,37.59251069999982,m,0.03710869999986244,None,37.59380450000026,0,37.59440339999992,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,53,0,53,0,37.60722149999992,,,,,,,,,,,,,,,,,,,37.59535510000023,37.59592650000013,37.59595440000021,air,T.bmp,sky,S.bmp,37.59660050000002,37.59662870000011,mismatch,53,sky,S.bmp,37.59720580000021,37.597233999999844,37.60722149999992,37.72314370000004,37.69173159999991,37.69175959999984,37.72314370000004,37.72314370000004,37.72314370000004,37.72314370000004,37.77548239999987,m,0.043177600000035454,None,37.776799499999925,0,37.77737920000027,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,54,0,54,0,37.79065639999999,,,,,,,,,,,,,,,,,,,37.778335999999854,37.778918800000156,37.778946500000075,air,T.bmp,earth,C.bmp,37.77956660000018,37.77959499999997,match,54,air,T.bmp,37.78020599999991,37.78023429999985,37.79065639999999,37.90637460000016,37.87531900000022,37.875358400000096,37.90637460000016,37.90637460000016,37.90637460000016,37.90637460000016,37.97509769999988,m,0.05937029999995502,None,37.97645990000001,1,37.97706490000019,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,55,0,55,0,37.99002060000021,,,,,,,,,,,,,,,,,,,37.9780080999999,37.978636299999835,37.97868960000005,air,T.bmp,sky,T.bmp,37.9794823000002,37.97951409999996,match,55,air,T.bmp,37.98022549999996,37.98027379999985,37.99002060000021,38.089869100000215,38.07378150000022,38.07380929999999,38.089869100000215,38.089869100000215,38.089869100000215,38.089869100000215,38.17460179999989,m,0.07273229999964315,None,38.17664160000004,1,38.177313199999844,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,56,0,56,0,38.19036180000012,,,,,,,,,,,,,,,,,,,38.17847630000006,38.17905860000019,38.1790860000001,air,T.bmp,air,C.bmp,38.179701900000055,38.17972980000013,mismatch,56,air,C.bmp,38.18039690000023,38.18042490000016,38.19036180000012,38.30581540000003,38.2738331999999,38.27386000000024,38.30581540000003,38.30581540000003,38.30581540000003,38.30581540000003,38.3743942000001,m,0.062285299999985,None,38.375729800000045,0,38.37634130000015,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,57,0,57,0,38.38922249999996,,,,,,,,,,,,,,,,,,,38.377294899999924,38.37787400000025,38.37790159999986,air,T.bmp,sky,C.bmp,38.37850370000024,38.37853180000002,match,57,air,T.bmp,38.379086299999926,38.379127100000005,38.38922249999996,38.48978720000014,38.473437300000114,38.47346460000017,38.48978720000014,38.48978720000014,38.48978720000014,38.48978720000014,38.90690330000007,m,0.4080160000003161,None,38.90818750000017,1,38.90885130000015,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,58,0,58,0,38.922062500000266,,,,,,,,,,,,,,,,,,,38.90979809999999,38.91038230000004,38.910410500000125,air,T.bmp,sky,C.bmp,38.911006199999974,38.91103470000007,mismatch,58,sky,C.bmp,38.9116954000001,38.9117341000001,38.922062500000266,39.03819609999982,39.00644190000003,39.00646540000025,39.03819609999982,39.03819609999982,39.03819609999982,39.03819609999982,39.32330570000022,m,0.2735742999998365,None,39.324952100000246,0,39.32554870000013,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
0,0,0,0,1,0,1,0,59,0,59,0,39.33827620000011,,,,,,,,,,,,,,,,,,,39.326535799999874,39.32711199999994,39.32714020000003,air,T.bmp,earth,T.bmp,39.3277535000002,39.32778169999983,mismatch,59,earth,T.bmp,39.32838040000024,39.32840810000016,39.33827620000011,39.45451450000019,39.42231609999999,39.42234409999992,39.45451450000019,39.45451450000019,39.45451450000019,39.45451450000019,40.622369900000194,m,1.1661957999999686,None,40.62364350000007,0,40.62423369999988,,,,,,,,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
1,0,1,0,0,0,0,0,0,0,0,0,47.06203629999982,,,,44.16591700000026,44.16620379999995,44.166215400000056,44.18160519999992,44.18160519999992,44.18160519999992,44.18160519999992,47.04640840000002,space,2.8575831000002836,None,47.048062500000015,47.04863430000023,47.04866159999983,47.049558499999875,47.05103569999983,47.05163530000027,47.05166310000004,earth,S.bmp,air,C.bmp,47.05227360000026,47.0523019000002,match,0,earth,S.bmp,47.052893999999924,47.05292199999985,47.06203629999982,,47.161250499999824,47.16127099999994,47.1775705,47.1775705,47.1775705,47.1775705,48.22799609999993,m,1.0413727000000108,None,48.22968290000017,1,48.23026990000017,40.62439949999998,40.636547900000096,40.636547900000096,44.16543570000022,space,3.524175000000014,None,207844,001,2023-11-22_19h48.17.643,ala-gemma,2023.2.3,60.09810414525144,2023-11-22 19h48.23.533169 +0000,
