tasks_loop.thisRepN,tasks_loop.thisTrialN,tasks_loop.thisN,tasks_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,define_tasks.started,define_tasks.stopped,parameters.started,parameters.stopped,select_task_and_match_pairs.started,select_task_and_match_pairs.stopped,show_match_pairs.started,instructions.started,key_resp.started,match1label.started,match2label.started,match3label.started,match1shape.started,match2shape.started,match3shape.started,show_match_pairs.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_block_count.started,init_block_count.stopped,increment_block_count.started,increment_block_count.stopped,define_trial_list.started,define_trial_list.stopped,decide_what_pair.started,decide_what_pair.stopped,fix.started,fixn.started,fixn.stopped,fix.stopped,show_a_pair.started,text_2.started,put_label.started,put_shape.started,response.started,show_a_pair.stopped,response.keys,response.rt,response.duration,eval.started,eval.stopped,feedback.started,text_4.started,text_4.stopped,feedback.stopped,write.started,task,block_count,match_1_label,match_1_shape,match_2_label,match_2_shape,match_3_label,match_3_shape,trial_index,trial_type,label,shape,response,rt,acc,write.stopped,rest.started,text.started,key_resp_2.started,rest.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,the_end.started,text_3.started,the_end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,1,0,1,0,28,0,28,0,36.41828820000046,,,,,,,,,,,,,,,,,,,,,,,,,,,36.404649600000084,36.4053715,36.405408100000386,36.41828820000046,36.6171161000002,36.60295260000021,36.60298919999968,36.6171161000002,36.6171161000002,36.6171161000002,36.6171161000002,36.71886119999999,n,0.0834354999997231,None,36.71990110000024,36.72056919999977,36.720603499999925,36.73377520000031,,36.982981899999686,36.983002199999646,reward,2,£0,P.bmp,£100,O.bmp,£50,D.bmp,28,match3,£50,D.bmp,n,0.0834354999997231,0,36.983710900000005,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
0,0,0,0,1,0,1,0,29,0,29,0,36.99967410000045,,,,,,,,,,,,,,,,,,,,,,,,,,,36.98433870000008,36.98492470000019,36.98494959999971,36.99967410000045,37.19967970000016,37.18313969999963,37.18316059999961,37.19967970000016,37.19967970000016,37.19967970000016,37.19967970000016,37.25063990000035,n,0.04074399999990419,None,37.25135349999982,37.251825199999985,37.25184780000018,37.265944699999636,37.54855729999963,37.50165440000001,37.501693799999885,reward,2,£0,P.bmp,£100,O.bmp,£50,D.bmp,29,mismatch,£0,D.bmp,n,0.04074399999990419,1,37.50269660000049,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,0,0,0,0,39.71233959999972,,,,,,37.50405589999991,37.50486280000041,37.50490480000008,37.54855729999963,37.54855729999963,37.54855729999963,37.54855729999963,37.54855729999963,37.54855729999963,37.54855729999963,37.54855729999963,39.696869100000185,space,2.136275200000455,None,39.697248299999956,39.69760440000027,39.69825359999959,39.69860169999993,39.69861800000035,39.6989937999997,39.699652100000094,39.70003749999978,39.70005419999961,39.71233959999972,39.91257310000037,39.89761300000009,39.89764350000041,39.91257310000037,39.91257310000037,39.91257310000037,39.91257310000037,40.09773219999988,n,0.1819114999998419,None,40.098977300000115,40.099573299999975,40.099602199999936,40.11295080000036,40.361862400000064,40.34808919999978,40.34812179999972,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,0,match3,sad,X.bmp,n,0.1819114999998419,0,40.348930299999665,37.50295310000001,,,37.50305560000015,None,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,1,0,1,0,40.361862400000064,,,,,,,,,,,,,,,,,,,,,,,,,,,40.349831300000005,40.35047740000027,40.350511200000255,40.361862400000064,40.561803900000086,40.54663270000037,40.546662099999594,40.561803900000086,40.561803900000086,40.561803900000086,40.561803900000086,40.67983819999972,m,0.11291800000071817,None,40.680597300000045,40.68108850000044,40.68111260000023,40.69483279999986,40.94458180000038,40.92910200000006,40.92913060000046,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,1,match3,sad,X.bmp,m,0.11291800000071817,1,40.92978570000014,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,2,0,2,0,40.94458180000038,,,,,,,,,,,,,,,,,,,,,,,,,,,40.93062329999975,40.93122229999972,40.93125380000038,40.94458180000038,41.14410539999972,41.12868210000033,41.12870490000023,41.14410539999972,41.14410539999972,41.14410539999972,41.14410539999972,41.178657999999814,n,0.028778899999451824,None,41.17931570000019,41.17973940000047,41.179760400000305,41.193657200000416,41.44482909999988,41.431009099999756,41.43106449999959,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,2,match2,happy,R.bmp,n,0.028778899999451824,0,41.432312300000376,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,3,0,3,0,41.44482909999988,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4337486000004,41.43481109999993,41.43486480000047,41.44482909999988,,41.64431109999987,41.64433350000036,41.66005580000001,41.66005580000001,41.66005580000001,41.66005580000001,41.84420620000037,n,0.1721268000001146,None,41.84495470000002,41.84551259999989,41.84553659999983,41.86033950000001,42.110279000000446,42.09576730000026,42.095801200000096,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,3,mismatch,sad,H.bmp,n,0.1721268000001146,1,42.09652989999995,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,4,0,4,0,42.110279000000446,,,,,,,,,,,,,,,,,,,,,,,,,,,42.09744860000046,42.098100899999736,42.09813440000016,42.110279000000446,42.325887500000135,42.294760900000256,42.29479199999969,42.325887500000135,42.325887500000135,42.325887500000135,42.325887500000135,42.460148899999695,n,0.12649580000015703,None,42.46085080000012,42.46131119999973,42.461333500000364,42.475725299999795,42.72563210000044,42.709849900000336,42.70987640000021,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,4,match1,neutral,H.bmp,n,0.12649580000015703,0,42.710394100000485,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,5,0,5,0,42.72563210000044,,,,,,,,,,,,,,,,,,,,,,,,,,,42.711129500000425,42.711708400000134,42.71173590000035,42.72563210000044,42.92507939999996,42.909289700000045,42.90930709999975,42.92507939999996,42.92507939999996,42.92507939999996,42.92507939999996,43.00970940000025,n,0.07479179999972985,None,43.0105039,43.0110408999999,43.01106600000003,43.02519610000036,43.27454560000024,43.25854140000047,43.258560399999624,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,5,mismatch,neutral,X.bmp,n,0.07479179999972985,1,43.2589995999997,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,6,0,6,0,43.27454560000024,,,,,,,,,,,,,,,,,,,,,,,,,,,43.25952700000016,43.25999969999975,43.260019000000284,43.27454560000024,43.490610599999854,43.459932099999605,43.45996709999963,43.490610599999854,43.490610599999854,43.490610599999854,43.490610599999854,43.60890649999965,n,0.10136409999995522,None,43.60974230000011,43.61036270000022,43.61038970000027,43.6256843000001,,43.87395279999964,43.87397130000045,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,6,mismatch,happy,X.bmp,n,0.10136409999995522,1,43.87473419999969,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,7,0,7,0,43.890185199999905,,,,,,,,,,,,,,,,,,,,,,,,,,,43.87530229999993,43.87574769999992,43.87576820000049,43.890185199999905,44.090532500000336,44.07415730000048,44.07418119999966,44.090532500000336,44.090532500000336,44.090532500000336,44.090532500000336,44.15944039999977,n,0.06050630000027013,None,44.1606240000001,44.161326200000076,44.16136319999987,44.1739005999998,44.42357590000029,44.40818169999966,44.408210800000234,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,7,mismatch,neutral,X.bmp,n,0.06050630000027013,1,44.408861400000205,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,8,0,8,0,44.42357590000029,,,,,,,,,,,,,,,,,,,,,,,,,,,44.40969969999969,44.410297600000376,44.410329100000126,44.42357590000029,44.63916489999974,44.60814449999998,44.60818550000022,44.63916489999974,44.63916489999974,44.63916489999974,44.63916489999974,44.74040309999964,n,0.09663329999966663,None,44.74098760000015,44.741400500000054,44.74141859999963,44.75555720000011,45.005861200000254,44.99008359999971,44.990107999999964,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,8,match2,happy,R.bmp,n,0.09663329999966663,0,44.990647499999795,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,9,0,9,0,45.005861200000254,,,,,,,,,,,,,,,,,,,,,,,,,,,44.991322500000024,44.99191659999997,44.991941600000246,45.005861200000254,45.22179219999998,45.1909440999998,45.19097479999982,45.22179219999998,45.22179219999998,45.22179219999998,45.22179219999998,45.25773449999997,n,0.02243559999988065,None,45.258504899999934,45.25901650000014,45.25904989999981,45.2715661000002,45.52246509999986,45.5067183000001,45.50675080000019,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,9,mismatch,neutral,R.bmp,n,0.02243559999988065,1,45.507478499999706,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,10,0,10,0,45.52246509999986,,,,,,,,,,,,,,,,,,,,,,,,,,,45.50837080000019,45.50906639999994,45.5090997999996,45.52246509999986,45.721816899999794,45.70642299999963,45.706452000000354,45.721816899999794,45.721816899999794,45.721816899999794,45.721816899999794,45.77214939999976,n,0.04394050000064453,None,45.77272090000042,45.77308600000015,45.773103499999706,45.78752239999994,46.03841079999984,46.0238889000002,46.02393510000002,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,10,match3,sad,X.bmp,n,0.04394050000064453,0,46.02505420000034,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,11,0,11,0,46.03841079999984,,,,,,,,,,,,,,,,,,,,,,,,,,,46.02643429999989,46.0275187999996,46.027571599999646,46.03841079999984,46.23799020000024,46.2221798999999,46.22221239999999,46.23799020000024,46.23799020000024,46.23799020000024,46.23799020000024,46.28790959999969,n,0.037207800000032876,None,46.28845100000035,46.288791500000116,46.288808000000245,46.30402810000032,46.55347340000026,46.53772420000041,46.53774599999997,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,11,mismatch,sad,H.bmp,n,0.037207800000032876,1,46.538223200000175,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,12,0,12,0,46.55347340000026,,,,,,,,,,,,,,,,,,,,,,,,,,,46.538801100000455,46.539251299999705,46.539272600000004,46.55347340000026,46.75308109999969,46.737542300000314,46.737567400000444,46.75308109999969,46.75308109999969,46.75308109999969,46.75308109999969,46.87167270000009,m,0.10601170000063576,None,46.87256609999986,46.87317679999978,46.87320600000021,46.88660880000043,47.13693440000043,47.1211844999998,47.12121279999974,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,12,mismatch,sad,H.bmp,m,0.10601170000063576,0,47.12192200000027,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,13,0,13,0,47.13693440000043,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1227128999999,47.123301900000115,47.12333089999993,47.13693440000043,,47.33609679999972,47.33611579999979,47.35274019999997,47.35274019999997,47.35274019999997,47.35274019999997,47.42143759999999,n,0.06714469999951689,None,47.422401300000274,47.42305740000029,47.42308909999974,47.43643390000034,47.68667550000009,47.671114200000375,47.67114719999972,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,13,mismatch,happy,X.bmp,n,0.06714469999951689,1,47.6718834000003,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,14,0,14,0,47.68667550000009,,,,,,,,,,,,,,,,,,,,,,,,,,,47.67283250000037,47.67343609999989,47.67348320000019,47.68667550000009,47.885458599999765,47.87021639999966,47.870246499999666,47.885458599999765,47.885458599999765,47.885458599999765,47.885458599999765,47.97026800000003,m,0.0727816000007806,None,47.97115639999993,47.97174180000002,47.971781199999896,47.98587620000035,48.23500890000014,48.21938490000048,48.21941210000023,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,14,mismatch,neutral,X.bmp,m,0.0727816000007806,0,48.22006070000043,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,15,0,15,0,48.23500890000014,,,,,,,,,,,,,,,,,,,,,,,,,,,48.22083310000016,48.22142520000034,48.221453799999836,48.23500890000014,48.43544589999965,48.419323500000246,48.41934820000006,48.43544589999965,48.43544589999965,48.43544589999965,48.43544589999965,48.53631459999997,m,0.09516609999991488,None,48.53719050000018,48.53779779999968,48.5378268000004,48.551662699999724,48.80274329999975,48.78825030000007,48.78829889999997,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,15,match1,neutral,H.bmp,m,0.09516609999991488,1,48.78945810000005,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,16,0,16,0,48.80274329999975,,,,,,,,,,,,,,,,,,,,,,,,,,,48.79081380000025,48.79194530000041,48.79200010000022,48.80274329999975,,49.00164159999986,49.001670800000284,49.03380219999963,49.03380219999963,49.03380219999963,49.03380219999963,49.08639949999997,m,0.043235899999672256,None,49.0874616000001,49.0882217999997,49.08825609999985,49.10057719999986,49.35050299999966,49.33581080000022,49.33584739999969,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,16,mismatch,sad,R.bmp,m,0.043235899999672256,0,49.33668080000007,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,17,0,17,0,49.35050299999966,,,,,,,,,,,,,,,,,,,,,,,,,,,49.33770650000042,49.338524900000266,49.338562699999784,49.35050299999966,49.55012230000011,49.534719100000075,49.53474730000016,49.55012230000011,49.55012230000011,49.55012230000011,49.55012230000011,49.65169530000003,m,0.09083999999984371,None,49.65250339999966,49.65308509999977,49.65311060000022,49.6661479000004,49.93236530000013,49.90323840000019,49.90328649999992,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,17,match3,sad,X.bmp,m,0.09083999999984371,1,49.90451699999994,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,18,0,18,0,49.93236530000013,,,,,,,,,,,,,,,,,,,,,,,,,,,49.90595630000007,49.90713109999979,49.90718310000011,49.93236530000013,,50.11676220000027,50.11679350000031,50.14908120000018,50.14908120000018,50.14908120000018,50.14908120000018,50.16863790000025,m,0.01349839999966207,None,50.16979439999977,50.17053730000043,50.1705751999998,50.18237969999973,50.43336290000025,50.41825760000029,50.418307599999935,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,18,mismatch,neutral,R.bmp,m,0.01349839999966207,0,50.41936970000006,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,19,0,19,0,50.43336290000025,,,,,,,,,,,,,,,,,,,,,,,,,,,50.42076569999972,50.42180600000029,50.42185859999972,50.43336290000025,,50.63342879999982,50.63346949999959,50.66514180000013,50.66514180000013,50.66514180000013,50.66514180000013,50.717431099999885,m,0.045872000000599655,None,50.718401500000255,50.719109200000275,50.71914100000049,50.731431500000326,50.98192930000005,50.96621649999997,50.96625109999968,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,19,match1,neutral,H.bmp,m,0.045872000000599655,1,50.96705800000018,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,20,0,20,0,50.98192930000005,,,,,,,,,,,,,,,,,,,,,,,,,,,50.96803470000032,50.96883049999997,50.96886799999993,50.98192930000005,,51.18102269999963,51.18104190000031,51.197618299999704,51.197618299999704,51.197618299999704,51.197618299999704,51.2157758000003,m,0.008770299999923736,None,51.216629399999874,51.21718710000005,51.21721410000009,51.23081050000019,51.48202190000029,51.46630329999971,51.46640500000012,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,20,mismatch,neutral,R.bmp,m,0.008770299999923736,0,51.46729669999968,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,21,0,21,0,51.48202190000029,,,,,,,,,,,,,,,,,,,,,,,,,,,51.46841200000017,51.46924020000006,51.46928099999968,51.48202190000029,51.696829600000456,51.66833990000032,51.66839330000039,51.696829600000456,51.696829600000456,51.696829600000456,51.696829600000456,51.73134110000046,m,0.03032859999984794,None,51.73198179999963,51.73238219999985,51.732401899999786,51.746705999999904,51.99714760000006,51.98154030000023,51.98157210000045,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,21,match1,neutral,H.bmp,m,0.03032859999984794,1,51.98232220000045,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,22,0,22,0,51.99714760000006,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9832064000002,51.98391960000026,51.9839535000001,51.99714760000006,52.19637419999981,52.18156429999999,52.181590700000015,52.19637419999981,52.19637419999981,52.19637419999981,52.19637419999981,52.247031400000196,m,0.03771379999943747,None,52.24766809999983,52.24807150000015,52.248091499999646,52.26264549999996,52.51285259999986,52.49690389999978,52.49692909999976,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,22,match2,happy,R.bmp,m,0.03771379999943747,1,52.49752520000038,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,23,0,23,0,52.51285259999986,,,,,,,,,,,,,,,,,,,,,,,,,,,52.49821880000036,52.498783600000024,52.49880899999971,52.51285259999986,52.72904879999987,52.70036400000026,52.70042029999968,52.72904879999987,52.72904879999987,52.72904879999987,52.72904879999987,52.781160999999884,m,0.05006279999997787,None,52.78207819999989,52.78267750000032,52.782706699999835,52.79559960000006,53.046816000000035,53.03123669999968,53.031278499999644,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,23,mismatch,neutral,X.bmp,m,0.05006279999997787,0,53.032313100000465,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,24,0,24,0,53.046816000000035,,,,,,,,,,,,,,,,,,,,,,,,,,,53.03350310000042,53.034305799999856,53.03435179999997,53.046816000000035,,53.24585829999978,53.24588479999966,53.261588100000154,53.261588100000154,53.261588100000154,53.261588100000154,53.27990150000005,m,0.015304900000046473,None,53.28050910000002,53.2809600999999,53.28097929999967,53.29462400000011,53.54475559999992,53.5285358000001,53.52856129999964,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,24,match3,sad,X.bmp,m,0.015304900000046473,1,53.52918800000043,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,25,0,25,0,53.54475559999992,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52989570000045,53.530485999999655,53.53051250000044,53.54475559999992,53.76069650000045,53.73000460000003,53.73004589999982,53.76069650000045,53.76069650000045,53.76069650000045,53.76069650000045,53.8288435000004,m,0.05241739999928541,None,53.82954340000015,53.83001039999999,53.83003329999974,53.8439728000003,54.093508900000415,54.0784321000001,54.07845600000019,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,25,mismatch,happy,H.bmp,m,0.05241739999928541,0,54.079004899999745,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,26,0,26,0,54.093508900000415,,,,,,,,,,,,,,,,,,,,,,,,,,,54.07964939999965,54.080133399999795,54.080157399999734,54.093508900000415,54.29351899999983,54.27773679999973,54.27776069999982,54.29351899999983,54.29351899999983,54.29351899999983,54.29351899999983,54.3946348999998,n,0.08485419999942678,None,54.3953803000004,54.39596540000002,54.395988999999645,54.409966299999724,54.65983210000013,54.64455280000038,54.64458040000045,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,26,match1,neutral,H.bmp,n,0.08485419999942678,0,54.645209799999975,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,27,0,27,0,54.65983210000013,,,,,,,,,,,,,,,,,,,,,,,,,,,54.646027400000094,54.646620800000164,54.64664939999966,54.65983210000013,54.859461199999714,54.84439740000016,54.84442870000021,54.859461199999714,54.859461199999714,54.859461199999714,54.859461199999714,54.87684700000045,m,0.008926000000428758,None,54.87739309999961,54.87773780000043,54.87775440000041,54.89238519999981,,55.12791110000035,55.12798010000006,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,27,mismatch,sad,H.bmp,m,0.008926000000428758,0,55.129253699999936,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,28,0,28,0,55.14357319999999,,,,,,,,,,,,,,,,,,,,,,,,,,,55.13049370000044,55.131353099999615,55.131399599999895,55.14357319999999,,55.343936700000086,55.34396730000026,55.37522950000039,55.37522950000039,55.37522950000039,55.37522950000039,55.44348710000031,m,0.057518200000231445,None,55.44413110000005,55.444544300000416,55.44456439999976,55.45837709999978,55.709000699999706,55.69370119999985,55.693736199999876,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,28,match2,happy,R.bmp,m,0.057518200000231445,1,55.69451719999961,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,0,0,0,0,29,0,29,0,55.709000699999706,,,,,,,,,,,,,,,,,,,,,,,,,,,55.695525799999814,55.696234099999856,55.69627130000026,55.709000699999706,55.924432900000284,55.896292899999935,55.89635100000032,55.924432900000284,55.924432900000284,55.924432900000284,55.924432900000284,56.0258002999999,m,0.09198120000019117,None,56.026610199999595,56.02712369999972,56.0271487,56.041430899999796,56.29110390000005,56.275406400000065,56.275433599999815,valence,1,neutral,H.bmp,happy,R.bmp,sad,X.bmp,29,match2,happy,R.bmp,m,0.09198120000019117,1,56.276062799999636,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,0,0,0,0,57.37261229999967,,,,,,,,,,,,,,,,,,,,,,,57.358410200000435,57.35884910000004,57.35886970000047,57.359354400000484,57.36024389999966,57.360671000000366,57.36069210000005,57.37261229999967,57.58905690000029,57.559526000000005,57.55957909999961,57.58905690000029,57.58905690000029,57.58905690000029,57.58905690000029,57.75751820000005,n,0.1612332000004244,None,57.75878759999978,57.759398500000316,57.759427300000425,57.772356800000125,58.022068399999625,58.00634499999978,58.00636769999983,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,0,match1,neutral,H.bmp,n,0.1612332000004244,0,58.00689049999983,56.27624519999972,56.29110390000005,56.29110390000005,57.35748020000028,space,1.0542455999993763,None,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,1,0,1,0,58.022068399999625,,,,,,,,,,,,,,,,,,,,,,,,,,,58.007520699999986,58.00804010000047,58.00806509999984,58.022068399999625,58.22143919999962,58.20531959999971,58.20533880000039,58.22143919999962,58.22143919999962,58.22143919999962,58.22143919999962,58.32312879999972,n,0.0914585000000443,None,58.324088100000154,58.324697500000184,58.32472609999968,58.33811760000026,58.58864350000022,58.57437250000021,58.57442050000009,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,1,mismatch,neutral,R.bmp,n,0.0914585000000443,1,58.57563399999981,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,2,0,2,0,58.58864350000022,,,,,,,,,,,,,,,,,,,,,,,,,,,58.577070399999684,58.57810679999966,58.578158899999835,58.58864350000022,58.80382650000047,58.77398340000036,58.774025300000176,58.80382650000047,58.80382650000047,58.80382650000047,58.80382650000047,58.85511690000021,n,0.03760150000016438,None,58.85573269999986,58.85611830000016,58.856137099999614,58.8704230000003,59.1220229999999,59.10624040000039,59.10628009999982,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,2,match3,sad,X.bmp,n,0.03760150000016438,0,59.10721829999966,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
