blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,choose_match_pair.started,choose_match_pair.stopped,trial_list.started,trial_list.stopped,learn_me.started,text_2.started,text.started,image.started,dismiss_learn.started,learn_me.stopped,dismiss_learn.keys,dismiss_learn.rt,dismiss_learn.duration,choose_mismatch_pair.started,match_label,match_shape,mismatch_label,mismatch_shape,choose_mismatch_pair.stopped,choose_trial_type.started,trial_type,trial_index,trial_label,trial_shape,choose_trial_type.stopped,fix_cross.started,text_4.started,fix_cross.stopped,put.started,put_label.started,put_shape.started,trial_response.started,put.stopped,trial_response.keys,trial_response.rt,trial_response.duration,eval.started,acc,eval.stopped,text_4.stopped,rest_period.started,text_3.started,rest_period_kb.started,rest_period.stopped,rest_period_kb.keys,rest_period_kb.rt,rest_period_kb.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,10,0,10,0,21.688840900000287,,,,,,,,,,,,,,,21.674159099999088,£50,D.bmp,£50,O.bmp,21.674423000000388,21.674436100000094,mismatch,10,£50,O.bmp,21.674688799999785,21.674701699999787,21.688840900000287,22.17293400000017,22.1729452999989,22.18982599999981,22.18982599999981,22.18982599999981,22.49016859999938,n,0.286342200000945,None,22.49075079999966,1,22.49103019999893,22.18982599999981,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,11,0,11,0,22.506189699999595,,,,,,,,,,,,,,,22.49145200000021,£50,D.bmp,£50,O.bmp,22.491717099999732,22.491729999999734,match,11,£50,D.bmp,22.49198499999875,22.491997699999047,22.506189699999595,22.99042129999907,22.99043299999903,23.00700929999948,23.00700929999948,23.00700929999948,23.041041899999982,m,0.02244319999954314,None,23.041658299998744,1,23.041914100000213,23.00700929999948,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,12,0,12,0,23.05669680000028,,,,,,,,,,,,,,,23.042335500000263,£50,D.bmp,£0,O.bmp,23.042626200000086,23.042639100000088,match,12,£50,D.bmp,23.042894099999103,23.0429067999994,23.05669680000028,23.540826200000083,23.54083840000021,23.557608999999502,23.557608999999502,23.557608999999502,23.641279100000247,m,0.0701177999999345,None,23.641870600000402,1,23.64212939999925,23.557608999999502,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,13,0,13,0,23.657080099999803,,,,,,,,,,,,,,,23.64254710000023,£50,D.bmp,£0,O.bmp,23.64281089999895,23.642823899999712,mismatch,13,£0,O.bmp,23.643070699999953,23.64308340000025,23.657080099999803,24.14129529999991,24.141307399999278,24.15807119999954,24.15807119999954,24.15807119999954,24.391954499998974,m,0.229666700000962,None,24.39255090000006,0,24.39280829999916,24.15807119999954,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,14,0,14,0,24.407985899999403,,,,,,,,,,,,,,,24.39323759999934,£50,D.bmp,£0,O.bmp,24.39351390000047,24.393526800000473,mismatch,14,£0,O.bmp,24.393779699999868,24.393792699998812,24.407985899999403,24.89204830000017,24.89206009999907,24.908886499999426,24.908886499999426,24.908886499999426,24.959083899999314,m,0.04750389999935578,None,24.959682799999428,0,24.959938899999543,24.908886499999426,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,15,0,15,0,24.975155299998733,,,,,,,,,,,,,,,24.960373699999764,£50,D.bmp,£0,P.bmp,24.9606404999995,24.960653699999966,mismatch,15,£0,P.bmp,24.960914799999955,24.960927699999957,24.975155299998733,25.45918139999958,25.459192899999834,25.475992199999382,25.475992199999382,25.475992199999382,25.759950599998774,m,0.2798892999999225,None,25.760557399999016,0,25.760812200000146,25.475992199999382,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,16,0,16,0,25.775868400000036,,,,,,,,,,,,,,,25.761230899999646,£50,D.bmp,£0,D.bmp,25.76149609999993,25.761509099998875,mismatch,16,£0,D.bmp,25.7617637000003,25.761776299999838,25.775868400000036,26.260105499999554,26.26011709999875,26.27680379999947,26.27680379999947,26.27680379999947,26.443872199999532,n,0.15154810000058205,None,26.44445540000015,1,26.444707499998913,26.27680379999947,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,17,0,17,0,26.459875099999408,,,,,,,,,,,,,,,26.44512229999964,£50,D.bmp,£100,P.bmp,26.445386999999755,26.44540009999946,match,17,£50,D.bmp,26.445656099998814,26.445668799999112,26.459875099999408,26.943951899998865,26.943963699999586,26.960712899999635,26.960712899999635,26.960712899999635,26.97778130000006,m,0.010729600000559003,None,26.978381900000386,1,26.97865879999881,26.960712899999635,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,18,0,18,0,26.993551399998978,,,,,,,,,,,,,,,26.97907490000034,£50,D.bmp,£0,D.bmp,26.979337699998723,26.9793525999994,mismatch,18,£0,D.bmp,26.979607399998713,26.979620299998714,26.993551399998978,27.47776840000006,27.477780400000483,27.49462130000029,27.49462130000029,27.49462130000029,27.52828799999952,m,0.021522699998968164,None,27.52889409999989,0,27.52916439999899,27.49462130000029,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,19,0,19,0,27.544168299999,,,,,,,,,,,,,,,27.529582999999548,£50,D.bmp,£50,O.bmp,27.529847899999368,27.529860700000427,mismatch,19,£50,O.bmp,27.5301144999994,27.530127199999697,27.544168299999,28.028255799999897,28.02826780000032,28.04508159999932,28.04508159999932,28.04508159999932,28.062348600000405,m,0.014168199999403441,None,28.062958599999547,0,28.06321989999924,28.04508159999932,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,20,0,20,0,28.078058899998723,,,,,,,,,,,,,,,28.06363649999912,£50,D.bmp,£50,P.bmp,28.06390719999945,28.06392020000021,mismatch,20,£50,P.bmp,28.0641899000002,28.06420210000033,28.078058899998723,28.561948999999004,28.56196110000019,28.57893949999925,28.57893949999925,28.57893949999925,28.61269639999955,m,0.03306749999865133,None,28.613296100000298,0,28.613582799998767,28.57893949999925,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,21,0,21,0,28.62850140000046,,,,,,,,,,,,,,,28.61401889999979,£50,D.bmp,£50,P.bmp,28.614285499999824,28.61429870000029,mismatch,21,£50,P.bmp,28.614551399999982,28.614564199999222,28.62850140000046,29.112670599999547,29.11268259999997,29.129358399999546,29.129358399999546,29.129358399999546,29.179665800000294,m,0.04257499999948777,None,29.180247399999644,0,29.180497299999843,29.129358399999546,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,22,0,22,0,29.195615599999655,,,,,,,,,,,,,,,29.180915599999935,£50,D.bmp,£0,D.bmp,29.18117639999946,29.181189499999164,match,22,£50,D.bmp,29.181437499999447,29.18145050000021,29.195615599999655,29.679722299999412,29.67973399999937,29.696535400000357,29.696535400000357,29.696535400000357,29.83040809999875,n,0.13209470000037982,None,29.831015199999456,0,29.831271499999275,29.696535400000357,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,23,0,23,0,29.84624669999903,,,,,,,,,,,,,,,29.83172469999954,£50,D.bmp,£100,O.bmp,29.831991900000503,29.83200500000021,mismatch,23,£100,O.bmp,29.832260199998927,29.83227319999969,29.84624669999903,30.330378599999676,30.33039099999951,30.34717599999931,30.34717599999931,30.34717599999931,30.397270699999353,n,0.048315500000171596,None,30.397853399999804,1,30.398108899998988,30.34717599999931,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,24,0,24,0,30.413494000000355,,,,,,,,,,,,,,,30.39852559999963,£50,D.bmp,£0,O.bmp,30.398790199998984,30.398803000000044,match,24,£50,D.bmp,30.3990560000002,30.39906879999944,30.413494000000355,30.897615699999733,30.897627399999692,30.91441870000017,30.91441870000017,30.91441870000017,30.981284600000436,n,0.05737260000023525,None,30.981872700000167,0,30.98212500000045,30.91441870000017,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
0,0,0,0,25,0,25,0,30.997351799998796,,,,,,,,,,,,,,,30.982539999999062,£50,D.bmp,£0,D.bmp,30.98280429999977,30.982817299998715,match,25,£50,D.bmp,30.983068800000183,30.983081599999423,30.997351799998796,31.48139210000045,31.481404199999815,31.49815429999944,31.49815429999944,31.49815429999944,31.5985555999996,n,0.09793940000054135,None,31.59916069999963,0,31.599420200000168,31.49815429999944,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
